,PAY_AMT1,EDUCATION_graduate school,PAY_5,LIMIT_BAL,PAY_AMT4,PAY_0,SEX_female,PAY_3,PAY_AMT6,MARRIAGE_single,PAY_6,PAY_4,PAY_AMT3,BILL_AMT3,PAY_AMT5,AGE_median,EDUCATION_university,PAY_AMT2,PAY_2
3698,2000.0,1.0,0.0,300000.0,2000.0,0.0,1.0,0.0,6344.5,0.0,0.0,0.0,2552.0,26700.0,3000.0,36.0,0.0,2000.0,0.0
3699,20.0,1.0,0.0,150000.0,1806.0,-1.0,1.0,0.6000000000000001,16.0,0.0,-1.0,0.0,1705.0,1129.0,6299.450000000001,48.8,0.0,802.0,0.6000000000000001
3701,1500.0,0.0,0.0,50000.0,2627.0,0.0,1.0,0.0,1200.0,0.0,0.0,0.0,1498.0,30356.0,1400.0,48.8,1.0,1600.0,0.0
3702,7408.0,1.0,-2.0,350000.0,0.0,-2.0,1.0,-2.0,6344.5,0.0,-2.0,-2.0,7021.200000000001,3101.0,4465.0,41.0,0.0,3116.0,-2.0
3703,0.0,0.0,0.0,60000.0,1170.0,0.6000000000000001,1.0,0.0,1230.0,0.0,0.0,0.0,1737.0,29503.0,1189.0,44.0,0.0,1802.0,0.6000000000000001
3704,3016.0,1.0,-1.0,60000.0,1723.0,0.0,1.0,0.6000000000000001,3000.0,1.0,-1.0,0.6000000000000001,0.0,12163.0,6299.450000000001,28.0,0.0,1000.0,0.0
3705,0.0,1.0,-2.0,320000.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-2.0,-1.0,0.0,1940.0,0.0,32.0,0.0,1948.0,0.6000000000000001
3706,1604.0,0.0,0.0,50000.0,2004.0,0.0,0.0,0.0,607.0,1.0,0.6000000000000001,0.0,1500.0,17422.0,16.0,25.0,1.0,1702.0,0.0
3707,1581.0,0.0,0.0,180000.0,1500.0,0.0,0.0,0.0,1400.0,1.0,0.0,0.6000000000000001,0.0,36882.0,1419.0,30.0,1.0,4626.0,0.0
3708,1876.0,0.0,-1.0,60000.0,1876.0,-1.0,1.0,-1.0,1876.0,1.0,-1.0,-1.0,1876.0,1876.0,1876.0,45.0,0.0,1876.0,-1.0
3709,7408.0,1.0,0.0,180000.0,5103.0,0.0,1.0,0.0,5000.0,1.0,0.0,0.0,7021.200000000001,93680.95000000001,5237.0,38.0,0.0,7517.75,-1.0
3710,1806.0,1.0,0.0,50000.0,652.0,0.0,0.0,0.0,957.0,1.0,0.0,0.0,1500.0,32106.0,828.0,23.0,0.0,1612.0,0.0
3711,7408.0,0.0,0.0,354000.0,6248.400000000001,0.0,1.0,0.0,6344.5,0.0,0.0,0.0,7021.200000000001,93680.95000000001,6299.450000000001,42.0,1.0,7517.75,0.0
3712,0.0,1.0,-2.0,310000.0,0.0,0.6000000000000001,0.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,33.0,0.0,0.0,0.6000000000000001
3713,0.0,0.0,0.0,220000.0,6248.400000000001,0.6000000000000001,1.0,0.0,6319.0,0.0,0.0,0.0,6549.0,93680.95000000001,6299.450000000001,33.0,1.0,7517.75,0.6000000000000001
3714,1100.0,0.0,0.6000000000000001,30000.0,0.0,0.6000000000000001,0.0,0.6000000000000001,0.0,0.0,0.6000000000000001,0.6000000000000001,300.0,1914.0,600.0,43.0,1.0,0.0,0.6000000000000001
3715,390.0,0.0,0.0,30000.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1170.0,0.0,48.8,0.0,1170.0,-1.0
3716,7408.0,0.0,0.0,230000.0,491.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7021.200000000001,49984.0,6299.450000000001,28.0,1.0,1222.0,0.0
3717,0.0,0.0,-2.0,20000.0,0.0,0.6000000000000001,1.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,48.0,1.0,0.0,-2.0
3718,1800.0,0.0,0.0,70000.0,1500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2000.0,26194.0,1500.0,24.0,1.0,2000.0,0.0
3719,836.0,0.0,-2.0,30000.0,390.0,-2.0,0.0,-2.0,780.0,1.0,-2.0,-2.0,390.0,390.0,0.0,25.0,1.0,390.0,-2.0
3720,1300.0,0.0,0.0,50000.0,1000.0,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,1000.0,11524.0,1000.0,23.0,1.0,1162.0,0.0
3721,7408.0,0.0,0.6000000000000001,150000.0,6248.400000000001,0.6000000000000001,0.0,0.6000000000000001,3625.0,0.0,-2.0,0.6000000000000001,0.0,93680.95000000001,4241.0,48.8,0.0,2305.0,0.6000000000000001
3722,0.0,1.0,-1.0,230000.0,4387.0,0.6000000000000001,1.0,0.0,2798.0,1.0,-1.0,0.0,135.0,10507.0,1670.0,27.0,0.0,1000.0,0.6000000000000001
3723,1700.0,0.0,0.0,20000.0,800.0,0.0,0.0,0.0,750.0,1.0,0.0,0.0,1000.0,19477.0,700.0,29.0,1.0,1300.0,0.0
3725,2508.0,0.0,-2.0,230000.0,416.0,-2.0,1.0,-2.0,416.0,0.0,-2.0,-2.0,416.0,976.0,416.0,43.0,0.0,976.0,-2.0
3726,3019.0,0.0,0.0,200000.0,1032.0,0.6000000000000001,0.0,0.6000000000000001,2000.0,0.0,0.0,0.0,991.0,29192.0,1310.0,31.0,1.0,6.0,0.6000000000000001
3727,7408.0,0.0,0.0,200000.0,5010.0,0.0,0.0,0.0,6344.5,1.0,0.6000000000000001,0.0,7021.200000000001,36792.0,153.0,29.0,1.0,7517.75,0.0
3728,7408.0,0.0,0.0,354000.0,6248.400000000001,0.0,0.0,0.0,6344.5,1.0,0.0,0.0,7021.200000000001,93680.95000000001,6299.450000000001,26.0,0.0,7517.75,0.0
3729,1204.0,0.0,-1.0,354000.0,4206.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,2355.0,1901.0,5889.0,36.0,1.0,1901.0,0.0
3730,7000.0,0.0,0.0,80000.0,3000.0,0.0,1.0,0.6000000000000001,5900.0,1.0,0.0,0.6000000000000001,0.0,81587.0,3100.0,31.0,1.0,3000.0,0.0
3731,7408.0,0.0,-2.0,280000.0,4402.0,-2.0,0.0,-1.0,6059.0,0.0,-2.0,-2.0,7021.200000000001,9360.0,3646.0,37.0,1.0,7517.75,-1.0
3732,2100.0,0.0,0.0,50000.0,2000.0,0.6000000000000001,1.0,0.0,1804.0,0.0,0.0,0.0,2000.0,48350.0,1755.0,47.0,0.0,2200.0,0.0
3733,4163.0,1.0,-2.0,180000.0,0.0,0.6000000000000001,1.0,-1.0,0.0,1.0,-1.0,-1.0,200.0,7683.0,6299.450000000001,33.0,0.0,7517.75,-1.0
3734,7408.0,0.0,0.0,290000.0,5400.0,0.0,0.0,0.0,4900.0,0.0,0.0,0.0,4706.0,93680.95000000001,4604.0,46.0,1.0,7517.75,0.0
3735,0.0,0.0,0.0,70000.0,2000.0,0.6000000000000001,0.0,0.6000000000000001,2000.0,1.0,0.0,0.0,2000.0,12114.0,2000.0,25.0,1.0,1000.0,0.6000000000000001
3736,7408.0,1.0,-1.0,354000.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-2.0,-1.0,7021.200000000001,9251.0,0.0,45.0,0.0,7517.75,-1.0
3737,6561.0,1.0,-2.0,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,93680.95000000001,0.0,48.0,0.0,6900.0,0.0
3738,1392.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,6344.5,1.0,-2.0,0.0,329.0,16299.0,0.0,30.0,1.0,1200.0,0.0
3739,1300.0,1.0,0.6000000000000001,20000.0,0.0,-1.0,0.0,0.6000000000000001,0.0,1.0,0.6000000000000001,0.6000000000000001,2000.0,15586.0,1240.0,23.0,0.0,0.0,0.6000000000000001
3740,1117.0,0.0,0.0,10000.0,304.0,0.0,0.0,0.0,345.0,1.0,0.0,0.0,2139.0,7329.0,315.0,43.0,0.0,1125.0,0.0
3741,2000.0,0.0,0.0,50000.0,1000.0,0.6000000000000001,1.0,0.0,2000.0,1.0,0.0,0.0,2090.0,41461.0,648.0,36.0,1.0,2000.0,0.0
3742,416.0,1.0,-1.0,260000.0,416.0,-1.0,1.0,-1.0,1644.0,0.0,-1.0,-1.0,3541.0,416.0,416.0,36.0,0.0,416.0,-1.0
3743,0.0,1.0,0.6000000000000001,50000.0,1000.0,0.6000000000000001,0.0,0.6000000000000001,2500.0,1.0,0.6000000000000001,0.6000000000000001,1100.0,25731.0,0.0,29.0,0.0,7517.75,0.6000000000000001
3744,1171.0,0.0,0.0,120000.0,626.0,0.0,1.0,0.0,495.0,0.0,0.0,0.6000000000000001,0.0,14795.0,478.0,37.0,1.0,1942.0,0.0
3745,10.0,1.0,0.0,200000.0,4000.0,0.6000000000000001,0.0,0.0,1000.0,0.0,0.0,0.0,7021.200000000001,4629.0,4978.0,48.8,0.0,1215.0,0.6000000000000001
3746,1500.0,1.0,0.0,50000.0,500.0,0.6000000000000001,0.0,0.0,500.0,1.0,0.0,0.6000000000000001,0.0,8896.0,500.0,24.0,0.0,2700.0,0.0
3747,5000.0,1.0,-2.0,354000.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-2.0,-1.0,0.0,5000.0,0.0,31.0,0.0,5000.0,-1.0
3748,2967.0,1.0,0.0,90000.0,1092.0,0.0,1.0,0.0,263.0,0.0,0.0,0.0,1429.0,29756.0,412.0,29.0,0.0,2007.0,0.0
3749,3448.0,1.0,-2.0,200000.0,2975.0,-2.0,1.0,-2.0,1841.0,1.0,-2.0,-2.0,6063.0,2124.0,3441.0,46.0,0.0,2124.0,-2.0
3750,2000.0,0.0,0.6000000000000001,40000.0,2500.0,0.0,1.0,0.0,1500.0,1.0,0.6000000000000001,0.0,2000.0,33813.0,0.0,26.0,1.0,2000.0,0.0
3751,0.0,0.0,0.6000000000000001,60000.0,0.0,0.6000000000000001,1.0,0.0,3000.0,0.0,0.0,0.0,3638.0,31123.0,1000.0,39.0,0.0,3000.0,0.6000000000000001
3752,0.0,1.0,-2.0,200000.0,0.0,-2.0,1.0,-2.0,0.0,0.0,-2.0,-2.0,363.0,-3.0,0.0,27.0,0.0,0.0,-2.0
3753,1588.0,0.0,0.0,50000.0,458.0,0.0,1.0,0.0,351.0,0.0,0.0,0.0,611.0,15622.0,403.0,48.8,0.0,1483.0,0.0
3754,1134.0,0.0,0.0,10000.0,476.0,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,315.0,8608.0,420.0,34.0,1.0,1143.0,0.0
3755,1819.0,1.0,-2.0,150000.0,0.0,-1.0,1.0,-1.0,0.0,1.0,-2.0,-1.0,0.0,1012.0,0.0,40.0,0.0,1012.0,-1.0
3756,0.0,0.0,0.0,50000.0,1000.0,0.6000000000000001,0.0,0.0,570.0,0.0,0.0,0.0,600.0,14908.0,500.0,40.0,0.0,1475.0,0.6000000000000001
3757,7408.0,0.0,0.6000000000000001,20000.0,0.0,0.6000000000000001,0.0,0.6000000000000001,0.0,1.0,0.6000000000000001,0.6000000000000001,0.0,21936.0,0.0,33.0,1.0,0.0,0.6000000000000001
3758,0.0,0.0,0.0,60000.0,2000.0,0.6000000000000001,0.0,0.0,1720.0,1.0,0.0,0.0,5000.0,47536.0,2000.0,26.0,0.0,5021.0,0.6000000000000001
3759,1823.0,1.0,-2.0,200000.0,1443.0,0.6000000000000001,1.0,-2.0,1027.0,1.0,-1.0,-2.0,2203.0,1630.0,1823.0,25.0,0.0,1630.0,-2.0
3760,5002.0,1.0,0.0,354000.0,1001.0,0.0,0.0,0.6000000000000001,733.0,1.0,0.0,0.0,5002.0,8317.0,3.0,31.0,0.0,1.0,0.0
3761,1501.0,0.0,-1.0,20000.0,0.0,0.0,1.0,0.0,2017.0,0.0,-1.0,-1.0,7021.200000000001,18421.0,1000.0,35.0,0.0,1000.0,0.0
3762,422.0,1.0,-1.0,210000.0,0.0,-1.0,1.0,-1.0,1125.0,1.0,-1.0,-1.0,191.0,815.0,646.0,31.0,0.0,815.0,-1.0
3763,1588.0,0.0,-1.0,90000.0,500.0,0.0,1.0,0.0,475.0,1.0,0.6000000000000001,-1.0,2757.0,0.0,0.0,25.0,1.0,0.0,0.0
3766,7408.0,1.0,-1.0,250000.0,6248.400000000001,-1.0,1.0,-1.0,5928.0,1.0,0.0,-1.0,6018.0,4063.0,1000.0,42.0,0.0,4063.0,-1.0
3767,6000.0,0.0,0.6000000000000001,120000.0,4300.0,0.6000000000000001,0.0,0.6000000000000001,4800.0,0.0,0.6000000000000001,0.6000000000000001,4500.0,93680.95000000001,0.0,34.0,1.0,5600.0,0.6000000000000001
3768,6536.0,1.0,0.0,210000.0,6248.400000000001,-1.0,0.0,-1.0,5000.0,1.0,0.0,0.0,5015.0,61813.0,5000.0,39.0,0.0,7517.75,-1.0
3769,326.0,1.0,-1.0,120000.0,0.0,-1.0,1.0,-1.0,0.0,1.0,-2.0,-1.0,7021.200000000001,0.0,0.0,33.0,0.0,0.0,-1.0
3770,4000.0,0.0,0.0,160000.0,4000.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,7021.200000000001,75521.0,3000.0,43.0,1.0,5000.0,0.0
3771,0.0,1.0,0.6000000000000001,40000.0,500.0,-1.0,1.0,0.6000000000000001,1500.0,1.0,0.6000000000000001,0.6000000000000001,750.0,16345.0,0.0,23.0,0.0,3100.0,0.6000000000000001
3772,2345.0,0.0,-1.0,110000.0,632.0,0.6000000000000001,1.0,-1.0,6344.5,1.0,0.0,-1.0,7009.0,-153.0,0.0,32.0,1.0,0.0,-1.0
3773,1381.0,1.0,-1.0,250000.0,6248.400000000001,0.6000000000000001,1.0,-1.0,6344.5,1.0,0.0,-1.0,1581.0,7014.0,6299.450000000001,29.0,0.0,7014.0,-1.0
3774,3000.0,0.0,0.0,110000.0,6000.0,0.6000000000000001,0.0,0.0,2000.0,1.0,0.6000000000000001,0.0,5000.0,39584.0,0.0,26.0,1.0,7517.75,0.0
3775,1261.0,0.0,-2.0,200000.0,1261.0,-2.0,1.0,-2.0,1880.0,0.0,-2.0,-2.0,1261.0,1261.0,1256.0,42.0,0.0,1261.0,-2.0
3776,1437.0,0.0,0.0,30000.0,2900.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1166.0,27209.0,600.0,43.0,1.0,1451.0,0.0
3777,7408.0,1.0,-1.0,180000.0,6248.400000000001,-1.0,1.0,-1.0,6344.5,1.0,-1.0,-1.0,7021.200000000001,16285.0,6299.450000000001,26.0,0.0,7517.75,-1.0
3778,12.0,0.0,0.0,270000.0,6248.400000000001,-2.0,1.0,-2.0,6344.5,0.0,0.0,-1.0,7021.200000000001,1900.0,5004.0,28.0,1.0,5011.0,-2.0
3779,7408.0,0.0,-1.0,80000.0,606.0,-1.0,1.0,-1.0,6344.5,0.0,-1.0,-1.0,6434.0,6100.0,6299.450000000001,41.0,0.0,6100.0,-1.0
3780,0.0,1.0,-2.0,354000.0,0.0,0.6000000000000001,1.0,-1.0,0.0,0.0,-2.0,-1.0,0.0,1266.0,0.0,34.0,0.0,1266.0,-2.0
3781,1840.0,0.0,0.0,70000.0,2000.0,0.0,0.0,0.0,1706.0,0.0,0.0,0.0,2001.0,49864.0,1800.0,24.0,1.0,1744.0,0.0
3782,3608.0,0.0,-1.0,50000.0,6248.400000000001,0.0,1.0,0.0,699.0,1.0,0.0,0.0,2558.0,48560.0,683.0,23.0,1.0,2110.0,0.0
3783,7408.0,0.0,-1.0,354000.0,5180.0,-1.0,0.0,-1.0,6344.5,0.0,-1.0,-1.0,7021.200000000001,10697.0,6299.450000000001,42.0,1.0,7517.75,-1.0
3784,6000.0,0.0,0.0,170000.0,6000.0,0.0,1.0,0.0,6000.0,1.0,0.0,0.0,7000.0,93680.95000000001,6299.450000000001,46.0,1.0,6000.0,0.0
3785,2000.0,1.0,0.0,20000.0,2100.0,0.6000000000000001,0.0,0.6000000000000001,2000.0,1.0,0.6000000000000001,0.0,1289.0,16433.0,0.0,40.0,0.0,0.0,0.6000000000000001
3786,316.0,0.0,-1.0,170000.0,466.0,0.6000000000000001,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,632.0,316.0,48.0,0.0,632.0,-1.0
3787,0.0,1.0,-2.0,120000.0,0.0,-2.0,1.0,-2.0,0.0,1.0,-2.0,-2.0,0.0,-33.0,0.0,31.0,0.0,0.0,-2.0
3788,700.0,0.0,-2.0,354000.0,1526.0,-2.0,1.0,-2.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,45.0,0.0,0.0,-2.0
3789,1560.0,1.0,0.0,180000.0,30.0,0.0,0.0,0.0,5411.0,1.0,0.0,0.0,1385.0,30820.0,23.0,28.0,0.0,1735.0,0.0
3790,4260.0,0.0,0.0,120000.0,6248.400000000001,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,4425.0,93680.95000000001,4000.0,36.0,0.0,4371.0,0.0
3791,7408.0,1.0,0.0,150000.0,5021.0,-2.0,0.0,-2.0,4004.0,1.0,0.0,-2.0,7021.200000000001,93680.95000000001,6299.450000000001,26.0,0.0,7517.75,-2.0
3792,0.0,0.0,-2.0,50000.0,0.0,0.6000000000000001,1.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,26.0,1.0,7517.75,-2.0
3793,3007.0,0.0,0.0,60000.0,2000.0,-1.0,0.0,0.0,3000.0,0.0,0.0,0.0,5000.0,56106.0,3000.0,35.0,1.0,3015.0,0.0
3794,5397.0,1.0,0.0,354000.0,3023.0,0.0,0.0,0.0,3012.0,1.0,0.0,0.0,3577.0,93680.95000000001,3026.0,42.0,0.0,5678.0,0.0
3795,5000.0,0.0,0.0,180000.0,1420.0,0.0,1.0,0.0,500.0,1.0,0.0,0.0,1000.0,62144.0,1000.0,30.0,0.0,3500.0,0.0
3796,2134.0,1.0,-2.0,354000.0,0.0,-1.0,0.0,-2.0,0.0,1.0,-2.0,-2.0,6858.0,960.0,0.0,43.0,0.0,982.0,-1.0
3797,6582.0,0.0,0.0,200000.0,2301.0,0.0,0.0,0.6000000000000001,2500.0,0.0,0.0,0.0,2943.0,67223.0,2374.0,41.0,1.0,0.0,0.0
3798,4000.0,0.0,0.0,190000.0,4000.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,5000.0,87736.0,4000.0,43.0,1.0,4000.0,0.0
3799,2203.0,0.0,0.0,60000.0,1500.0,0.6000000000000001,1.0,0.0,2000.0,0.0,0.0,0.6000000000000001,11.0,54941.0,1500.0,41.0,1.0,4687.0,0.0
3800,5000.0,1.0,0.0,354000.0,2500.0,0.0,1.0,0.0,2000.0,1.0,0.0,0.0,3000.0,59328.0,2000.0,30.0,0.0,2506.0,0.0
3801,2000.0,0.0,0.0,60000.0,926.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2950.0,22685.0,4600.0,48.8,1.0,2000.0,0.0
3802,6501.0,0.0,0.6000000000000001,200000.0,4001.0,0.6000000000000001,0.0,0.6000000000000001,0.0,1.0,0.6000000000000001,0.6000000000000001,7021.200000000001,93680.95000000001,5000.0,27.0,1.0,0.0,0.6000000000000001
3803,2000.0,1.0,0.0,50000.0,1000.0,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,1000.0,33404.0,6000.0,23.0,0.0,4005.0,0.0
3804,7408.0,1.0,-1.0,220000.0,6248.400000000001,-1.0,1.0,-1.0,6344.5,1.0,-1.0,-1.0,7021.200000000001,35718.0,6299.450000000001,42.0,0.0,7517.75,-1.0
3805,2400.0,0.0,-2.0,80000.0,0.0,0.0,1.0,-1.0,0.0,1.0,-2.0,-1.0,0.0,15674.0,0.0,34.0,0.0,7517.75,0.0
3806,4100.0,0.0,0.0,90000.0,1790.0,0.6000000000000001,1.0,0.6000000000000001,1814.0,0.0,0.0,0.0,3424.0,91710.0,2012.0,47.0,0.0,0.0,0.6000000000000001
3807,1517.0,0.0,0.0,20000.0,500.0,0.0,1.0,0.0,500.0,1.0,0.0,0.6000000000000001,0.0,13297.0,700.0,35.0,0.0,2852.0,0.0
3808,1876.0,0.0,-2.0,230000.0,1876.0,-2.0,1.0,-2.0,1876.0,1.0,-2.0,-2.0,2848.0,1876.0,4634.0,39.0,0.0,1876.0,-2.0
3809,0.0,0.0,0.0,10000.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8630.0,1600.0,32.0,1.0,1400.0,0.6000000000000001
3810,2600.0,0.0,-1.0,354000.0,1007.0,0.0,0.0,0.0,6344.5,1.0,0.0,0.0,312.0,10626.0,6299.450000000001,26.0,1.0,1626.0,0.0
3811,7408.0,1.0,-1.0,354000.0,6192.0,-1.0,0.0,-1.0,6344.5,0.0,-1.0,-1.0,7021.200000000001,10742.0,6299.450000000001,46.0,0.0,7517.75,-1.0
3812,1011.0,1.0,-1.0,354000.0,1047.0,0.6000000000000001,0.0,-2.0,2005.0,0.0,-1.0,-2.0,6394.0,-94.0,6299.450000000001,32.0,0.0,0.0,-2.0
3813,144.0,1.0,-1.0,354000.0,3086.0,-1.0,0.0,-1.0,930.0,0.0,-1.0,-1.0,2133.0,213.0,0.0,44.0,0.0,213.0,-1.0
3814,0.0,1.0,0.6000000000000001,70000.0,5000.0,0.6000000000000001,0.0,0.6000000000000001,4000.0,1.0,0.6000000000000001,0.6000000000000001,0.0,51809.0,0.0,36.0,0.0,4000.0,0.6000000000000001
3815,0.0,0.0,-2.0,230000.0,0.0,0.0,1.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0
3816,7408.0,0.0,-2.0,250000.0,6248.400000000001,-2.0,0.0,-2.0,6344.5,0.0,-2.0,-2.0,7021.200000000001,44179.0,6299.450000000001,30.0,1.0,7517.75,-2.0
3817,396.0,0.0,-1.0,120000.0,3247.0,-1.0,1.0,-1.0,595.0,0.0,-1.0,-1.0,2707.0,396.0,396.0,37.0,1.0,396.0,-1.0
3818,7300.0,0.0,0.0,200000.0,6200.0,0.0,1.0,0.0,4500.0,1.0,0.0,0.0,7021.200000000001,93680.95000000001,5000.0,30.0,0.0,7108.0,0.0
3819,0.0,0.0,-1.0,120000.0,940.0,0.6000000000000001,1.0,-2.0,2018.0,1.0,-1.0,-2.0,0.0,0.0,170.0,27.0,1.0,0.0,-2.0
3820,0.0,0.0,-2.0,150000.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0
3821,0.0,0.0,0.6000000000000001,30000.0,1434.0,0.6000000000000001,1.0,0.6000000000000001,1581.0,0.0,0.6000000000000001,0.6000000000000001,0.0,17838.0,0.0,43.0,1.0,3141.0,0.6000000000000001
3822,1170.0,0.0,0.0,130000.0,0.0,-1.0,1.0,0.6000000000000001,0.0,1.0,-1.0,0.0,0.0,780.0,780.0,29.0,1.0,0.0,-1.0
3823,5000.0,1.0,0.0,110000.0,3150.0,0.0,0.0,0.0,3000.0,1.0,0.0,0.0,3000.0,37448.0,3000.0,27.0,0.0,5000.0,0.0
3824,7408.0,0.0,-2.0,354000.0,4566.0,-2.0,1.0,-2.0,3648.0,0.0,-2.0,-2.0,5255.0,13887.0,0.0,38.0,1.0,1200.0,-2.0
3825,0.0,1.0,-2.0,100000.0,0.0,0.6000000000000001,1.0,-2.0,0.0,1.0,-2.0,-2.0,0.0,-78.0,0.0,24.0,0.0,0.0,-2.0
3826,7408.0,0.0,0.0,354000.0,6248.400000000001,0.0,1.0,0.0,6344.5,1.0,0.0,0.0,7021.200000000001,93680.95000000001,6299.450000000001,48.8,1.0,7517.75,0.0
3827,1404.0,0.0,0.0,30000.0,866.0,0.0,0.0,0.0,838.0,0.0,0.0,0.0,694.0,22088.0,695.0,48.8,0.0,1268.0,0.0
3828,316.0,1.0,-1.0,120000.0,316.0,-1.0,1.0,-1.0,316.0,1.0,-1.0,-1.0,316.0,316.0,6299.450000000001,30.0,0.0,316.0,-1.0
3829,7408.0,1.0,0.0,150000.0,3354.0,0.0,1.0,0.0,3500.0,0.0,0.0,0.0,3911.0,93680.95000000001,3400.0,33.0,0.0,3210.0,0.0
3830,1602.0,0.0,0.0,110000.0,949.0,0.0,1.0,0.0,988.0,0.0,0.0,0.0,1330.0,22760.0,976.0,37.0,1.0,1624.0,0.0
3831,5631.0,0.0,-1.0,280000.0,6248.400000000001,-1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,5525.0,607.0,33.0,1.0,5549.0,-1.0
3832,7408.0,0.0,-1.0,160000.0,942.0,-1.0,1.0,-1.0,942.0,0.0,-1.0,-1.0,942.0,40194.0,942.0,48.8,0.0,7517.75,-1.0
3833,2700.0,0.0,0.6000000000000001,30000.0,1100.0,0.6000000000000001,1.0,0.6000000000000001,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0,30604.0,1000.0,40.0,1.0,1500.0,0.6000000000000001
3834,0.0,0.0,0.0,30000.0,1659.0,0.6000000000000001,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,1500.0,15693.0,2129.0,47.0,1.0,1000.0,0.6000000000000001
3835,7408.0,0.0,-1.0,350000.0,6248.400000000001,-1.0,0.0,-1.0,6344.5,0.0,0.0,-1.0,7021.200000000001,10857.0,22.0,33.0,1.0,7517.75,-1.0
3836,3500.0,0.0,0.0,90000.0,1974.0,0.0,1.0,0.0,5000.0,0.0,0.0,0.0,3002.0,91595.0,2000.0,29.0,0.0,4000.0,0.0
3837,3309.0,0.0,0.0,100000.0,3400.0,0.0,1.0,0.0,3894.0,1.0,0.0,0.0,5486.0,93680.95000000001,3541.0,31.0,1.0,4421.0,0.0
3838,5494.0,0.0,0.0,50000.0,3200.0,0.0,0.0,0.0,3000.0,1.0,0.0,0.0,3502.0,30610.0,2500.0,33.0,1.0,3202.0,0.0
3839,7408.0,0.0,0.0,140000.0,4000.0,0.0,1.0,0.0,6000.0,0.0,0.0,0.0,5000.0,93680.95000000001,4520.0,41.0,0.0,7517.75,0.0
3841,6845.0,1.0,0.0,250000.0,6000.0,0.0,0.0,0.0,5837.0,1.0,0.0,0.0,5919.0,93680.95000000001,6059.0,31.0,0.0,5945.0,0.0
3842,0.0,1.0,-1.0,280000.0,710.0,0.6000000000000001,1.0,-2.0,4750.0,1.0,-1.0,-2.0,0.0,0.0,6299.450000000001,31.0,0.0,0.0,-2.0
3843,5000.0,0.0,0.0,230000.0,5000.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,7021.200000000001,63574.0,5000.0,29.0,1.0,5000.0,0.0
3844,7408.0,0.0,-2.0,354000.0,3583.0,-2.0,0.0,-2.0,1971.0,1.0,-2.0,-2.0,7021.200000000001,21049.0,6299.450000000001,31.0,1.0,7517.75,-2.0
3845,792.0,1.0,-1.0,20000.0,214.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,677.0,856.0,29.0,0.0,677.0,-1.0
3846,3562.0,0.0,0.0,250000.0,2000.0,0.6000000000000001,1.0,0.0,295.0,1.0,0.0,0.0,1517.0,70681.0,6299.450000000001,24.0,1.0,1914.0,0.0
3847,7408.0,0.0,0.0,240000.0,0.0,-1.0,1.0,-1.0,6344.5,0.0,-1.0,-1.0,7021.200000000001,4670.0,6299.450000000001,44.0,0.0,4670.0,-1.0
3848,2968.0,0.0,-1.0,80000.0,1376.0,-1.0,1.0,-1.0,1107.0,1.0,-1.0,-1.0,2899.0,1838.0,1320.0,27.0,1.0,1838.0,-1.0
3849,4650.0,0.0,-1.0,180000.0,4645.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,975.0,0.0,1000.0,30.0,1.0,0.0,0.0
3850,0.0,1.0,-2.0,354000.0,0.0,-1.0,0.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,32.0,0.0,0.0,-1.0
