PAY_AMT6,PAY_0,x1_graduate school,PAY_AMT1,x1_university,PAY_5,PAY_6,PAY_AMT3,x2_married,PAY_AMT2,LIMIT_BAL,PAY_AMT5,PAY_2,PAY_4,x0_male,PAY_AMT4,PAY_3,BILL_AMT2,BILL_AMT4
3642.0,-1.0,1.0,253.0,0.0,-2.0,-2.0,0.0,0.0,0.0,180000.0,0.0,-1.0,-2.0,1.0,0.0,-1.0,253.0,0.0
6344.5,-1.0,1.0,7408.0,0.0,0.0,-1.0,7021.200000000001,0.0,7517.75,354000.0,6299.450000000001,-1.0,-1.0,0.0,6248.400000000001,-1.0,14100.0,21443.0
0.0,-2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,150000.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,0.0,0.0
4000.0,0.0,0.0,3000.0,1.0,0.0,0.0,3000.0,0.0,3000.0,354000.0,3000.0,0.0,0.0,1.0,4000.0,0.0,58018.0,48139.0
6344.5,0.6000000000000001,1.0,0.0,0.0,0.6000000000000001,0.6000000000000001,7021.200000000001,0.0,6600.0,220000.0,2000.0,0.6000000000000001,0.0,1.0,6248.400000000001,0.0,99598.85,84891.20000000001
0.0,-1.0,0.0,3724.0,0.0,-1.0,-1.0,0.0,1.0,7448.0,240000.0,6299.450000000001,-1.0,0.0,0.0,5814.0,-1.0,3724.0,3724.0
0.0,0.0,0.0,2595.0,0.0,-1.0,-1.0,1020.0,0.0,1200.0,30000.0,6299.450000000001,0.0,0.0,0.0,6248.400000000001,0.0,29717.0,28762.0
0.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,0.0,354000.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,0.0,0.0
801.0,0.0,0.0,1400.0,1.0,0.0,-1.0,0.0,0.0,1000.0,120000.0,1087.0,0.0,0.0,0.0,1000.0,0.0,12200.0,6761.0
2000.0,0.0,0.0,2019.0,1.0,0.0,0.0,1003.0,0.0,2000.0,20000.0,3000.0,0.0,0.0,1.0,1000.0,0.0,15528.0,14088.0
2000.0,0.0,0.0,1701.0,0.0,0.0,0.0,1500.0,0.0,1600.0,30000.0,1500.0,0.0,0.0,0.0,1095.0,0.0,29640.0,29391.0
1848.0,0.6000000000000001,0.0,2700.0,0.0,0.6000000000000001,0.0,5400.0,0.0,1827.0,110000.0,2100.0,0.0,0.0,1.0,1473.0,0.0,85352.0,49958.0
193.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,6000.0,1.0,1100.0,290000.0,880.0,-2.0,-2.0,0.0,3533.0,-2.0,0.0,6000.0
1811.0,-1.0,0.0,2003.0,1.0,-1.0,-1.0,4680.0,0.0,2803.0,290000.0,2254.0,-1.0,-1.0,1.0,2956.0,-1.0,1995.0,4644.0
4232.0,-2.0,1.0,3882.0,0.0,-2.0,-2.0,5145.0,1.0,3653.0,354000.0,4894.0,-2.0,-2.0,0.0,6248.400000000001,-2.0,3872.0,5130.0
377.0,-2.0,0.0,2151.0,1.0,-2.0,-2.0,750.0,1.0,3065.0,260000.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2149.0,750.0
0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1000.0,1.0,1000.0,20000.0,0.0,0.0,0.0,1.0,600.0,0.0,27400.0,29400.0
3987.0,-1.0,1.0,5056.0,0.0,-1.0,-1.0,4471.0,1.0,2441.0,150000.0,0.0,-1.0,-1.0,0.0,2441.0,-1.0,5056.0,4471.0
0.0,0.0,0.0,1092.0,1.0,-2.0,-2.0,0.0,0.0,0.0,130000.0,0.0,0.0,-2.0,1.0,0.0,0.0,40650.0,0.0
6344.5,0.0,0.0,6000.0,1.0,0.0,0.0,6000.0,1.0,6000.0,210000.0,6299.450000000001,0.0,0.0,0.0,5000.0,0.0,99598.85,84891.20000000001
0.0,0.0,0.0,2000.0,0.0,-2.0,-2.0,0.0,1.0,1018.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,49115.0,0.0
4200.0,0.0,1.0,4621.0,0.0,0.6000000000000001,0.6000000000000001,5000.0,0.0,7517.75,130000.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,99598.85,84891.20000000001
2257.0,0.6000000000000001,1.0,0.0,0.0,0.6000000000000001,0.0,500.0,1.0,0.0,280000.0,6267.0,0.6000000000000001,0.6000000000000001,1.0,0.0,0.6000000000000001,99598.85,84891.20000000001
2800.0,0.6000000000000001,0.0,3000.0,1.0,0.6000000000000001,0.6000000000000001,2700.0,1.0,3300.0,150000.0,3000.0,0.6000000000000001,0.6000000000000001,0.0,2800.0,0.6000000000000001,69845.0,72365.0
0.0,-1.0,0.0,381.0,0.0,-1.0,-1.0,437.0,1.0,2290.0,140000.0,300.0,-1.0,-1.0,0.0,1320.0,-1.0,381.0,437.0
836.0,0.6000000000000001,0.0,1400.0,1.0,0.0,0.0,1284.0,0.0,1300.0,20000.0,1000.0,0.0,0.0,0.0,646.0,0.0,21301.0,18040.0
1200.0,0.6000000000000001,1.0,1482.0,0.0,0.0,0.0,1742.0,1.0,1731.0,30000.0,1800.0,0.0,0.0,0.0,1128.0,0.0,27196.0,26766.0
459.0,-1.0,1.0,599.0,0.0,-1.0,0.0,200.0,1.0,2.0,260000.0,5.0,-1.0,-1.0,0.0,1118.0,0.6000000000000001,598.0,199.0
1593.0,-1.0,1.0,468.0,0.0,-1.0,-1.0,2232.0,0.0,2988.0,150000.0,0.0,-1.0,-1.0,0.0,4535.0,-1.0,468.0,2232.0
1000.0,-1.0,1.0,1000.0,0.0,-1.0,-1.0,0.0,1.0,3000.0,170000.0,1500.0,-1.0,0.0,0.0,1000.0,-1.0,1000.0,1000.0
0.0,0.6000000000000001,1.0,7408.0,0.0,0.0,-1.0,2243.0,1.0,0.0,354000.0,4322.0,-1.0,0.0,0.0,0.0,0.6000000000000001,11368.0,2823.0
733.0,0.0,1.0,1724.0,0.0,0.0,0.0,2721.0,0.0,1804.0,50000.0,1188.0,0.0,0.0,1.0,1159.0,0.0,12724.0,15331.0
822.0,-1.0,0.0,1313.0,0.0,0.0,0.0,1404.0,0.0,1481.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,19968.0,20184.0
950.0,0.6000000000000001,0.0,974.0,1.0,0.6000000000000001,0.6000000000000001,1954.0,0.0,0.0,120000.0,0.0,-1.0,-1.0,0.0,0.0,0.6000000000000001,974.0,1758.0
0.0,0.6000000000000001,1.0,93.0,0.0,-1.0,-1.0,167.0,1.0,5354.0,250000.0,0.0,-1.0,-1.0,1.0,908.0,-1.0,93.0,167.0
4876.0,0.0,0.0,7408.0,1.0,0.0,0.0,7021.200000000001,1.0,7517.75,280000.0,4779.0,0.0,0.0,0.0,4786.0,0.0,99598.85,84891.20000000001
300.0,0.0,0.0,1100.0,1.0,0.0,0.0,1100.0,1.0,1100.0,50000.0,500.0,0.0,0.0,0.0,600.0,0.0,22664.0,5933.0
5000.0,0.0,0.0,6025.0,1.0,0.0,0.0,6800.0,1.0,5000.0,180000.0,5000.0,0.0,0.0,0.0,5000.0,0.0,96566.0,72463.0
590.0,-2.0,0.0,256.0,1.0,-2.0,-2.0,425.0,1.0,0.0,354000.0,0.0,-2.0,-2.0,1.0,1529.0,-2.0,256.0,425.0
1018.0,0.6000000000000001,0.0,1339.0,1.0,0.0,0.0,2000.0,0.0,6779.0,170000.0,1002.0,-1.0,0.0,0.0,97.0,-1.0,1316.0,3416.0
2024.0,0.0,1.0,2982.0,0.0,0.0,0.0,2019.0,1.0,2803.0,150000.0,2098.0,0.0,0.0,1.0,2060.0,0.0,64803.0,61785.0
6344.5,0.0,0.0,1813.0,0.0,0.0,0.0,1248.0,1.0,2184.0,50000.0,0.0,0.0,0.0,0.0,359.0,0.0,49495.0,48390.0
0.0,0.6000000000000001,0.0,0.0,1.0,0.6000000000000001,0.6000000000000001,1000.0,0.0,1000.0,30000.0,0.0,0.6000000000000001,0.6000000000000001,1.0,3200.0,0.6000000000000001,26286.0,26818.0
608.0,0.0,0.0,1246.0,0.0,0.0,0.0,564.0,1.0,1258.0,50000.0,586.0,0.0,0.0,0.0,585.0,0.0,14460.0,15778.0
0.0,0.6000000000000001,0.0,1132.0,1.0,0.0,0.0,1000.0,0.0,1384.0,10000.0,200.0,0.0,0.0,1.0,196.0,0.0,9576.0,9644.0
1094.0,0.0,0.0,2000.0,1.0,0.0,0.0,2000.0,0.0,1494.0,20000.0,2000.0,0.0,0.0,0.0,5000.0,0.0,19389.0,16694.0
0.0,0.0,1.0,7408.0,0.0,-1.0,-1.0,3887.0,0.0,0.0,354000.0,6299.450000000001,0.0,-1.0,1.0,0.0,0.0,99598.85,3887.0
1900.0,0.0,1.0,4100.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,1600.0,70000.0,2000.0,0.0,0.6000000000000001,0.0,3600.0,0.6000000000000001,44205.0,43763.0
0.0,-1.0,0.0,2044.0,1.0,0.6000000000000001,0.6000000000000001,4000.0,0.0,0.0,70000.0,2000.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.6000000000000001,2254.0,4152.0
0.0,0.6000000000000001,0.0,0.0,1.0,-2.0,-2.0,0.0,1.0,0.0,100000.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0
0.0,0.0,0.0,1052.0,1.0,0.0,-1.0,0.0,0.0,1270.0,50000.0,390.0,0.0,0.0,1.0,0.0,-1.0,44882.0,880.0
0.0,-1.0,1.0,7408.0,0.0,-2.0,-2.0,0.0,0.0,7517.75,140000.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,9526.0,-18.0
6009.0,0.0,1.0,7408.0,0.0,0.0,0.0,7021.200000000001,1.0,7517.75,250000.0,6299.450000000001,0.0,0.0,1.0,6000.0,0.0,99598.85,84891.20000000001
115.0,0.0,1.0,1500.0,0.0,0.0,0.0,1000.0,0.0,1505.0,130000.0,1000.0,0.0,0.0,1.0,500.0,0.0,22222.0,9421.0
4603.0,0.0,1.0,3972.0,0.0,0.0,0.0,4431.0,1.0,5800.0,160000.0,4121.0,0.0,0.0,0.0,3854.0,0.0,99598.85,84891.20000000001
2255.0,-2.0,1.0,225.0,0.0,0.0,-1.0,23.0,1.0,5628.0,200000.0,4850.0,-2.0,0.0,0.0,6248.400000000001,-1.0,225.0,5540.0
1500.0,0.0,0.0,3000.0,1.0,0.0,0.0,1500.0,0.0,2000.0,60000.0,1500.0,0.0,0.0,1.0,2000.0,0.0,47311.0,26039.0
1000.0,-1.0,0.0,918.0,1.0,0.0,0.0,1000.0,1.0,7517.75,50000.0,1000.0,-1.0,0.0,1.0,1000.0,-1.0,918.0,19593.0
6344.5,-1.0,0.0,390.0,0.0,-1.0,-1.0,390.0,0.0,390.0,10000.0,1280.0,-1.0,-1.0,1.0,0.0,-1.0,390.0,390.0
6344.5,0.0,0.0,1784.0,1.0,0.0,0.0,2220.0,0.0,2701.0,50000.0,1050.0,0.0,0.0,0.0,1000.0,0.0,48549.0,50205.0
0.0,-1.0,0.0,1087.0,1.0,-1.0,-1.0,0.0,1.0,1140.0,20000.0,800.0,-1.0,-1.0,0.0,6248.400000000001,-1.0,1077.0,0.0
2000.0,-1.0,0.0,4950.0,1.0,-1.0,0.0,6464.0,0.0,5232.0,240000.0,6299.450000000001,-1.0,-1.0,0.0,3820.0,-1.0,4950.0,6464.0
2984.0,0.0,0.0,7408.0,1.0,-1.0,-1.0,7021.200000000001,1.0,0.0,354000.0,5773.0,-1.0,-1.0,0.0,2093.0,-1.0,53309.0,51555.0
0.0,-2.0,1.0,898.0,0.0,-2.0,-2.0,1396.0,0.0,5970.0,354000.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,894.0,1390.0
2200.0,0.0,1.0,1376.0,0.0,0.0,0.0,1000.0,0.0,1383.0,20000.0,1500.0,0.0,0.0,0.0,455.0,0.0,18570.0,11973.0
0.0,0.0,0.0,2400.0,1.0,-2.0,-2.0,0.0,1.0,0.0,50000.0,0.0,0.0,-2.0,0.0,0.0,0.0,51400.0,0.0
0.0,0.6000000000000001,0.0,2100.0,1.0,0.6000000000000001,0.6000000000000001,7021.200000000001,0.0,0.0,60000.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.6000000000000001,57252.0,64522.0
200.0,0.6000000000000001,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,324.0,230000.0,3407.0,-2.0,-1.0,0.0,2600.0,-1.0,0.0,0.0
6344.5,0.0,0.0,7408.0,1.0,0.0,0.0,7021.200000000001,1.0,7517.75,354000.0,6299.450000000001,0.0,0.0,0.0,6248.400000000001,0.0,99598.85,84891.20000000001
2341.0,-1.0,1.0,417.0,0.0,-1.0,-1.0,1927.0,0.0,3012.0,120000.0,2472.0,-1.0,-1.0,0.0,1838.0,-1.0,413.0,1927.0
5000.0,0.6000000000000001,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,0.0,130000.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0
5068.0,-1.0,0.0,7408.0,0.0,0.0,-1.0,7021.200000000001,1.0,7517.75,150000.0,6299.450000000001,-1.0,-1.0,0.0,367.0,-1.0,23946.0,7642.0
2000.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,20000.0,354.0,0.6000000000000001,0.6000000000000001,1.0,400.0,0.6000000000000001,15516.0,17326.0
2700.0,0.6000000000000001,0.0,4048.0,0.0,0.0,0.0,2700.0,0.0,3105.0,100000.0,2703.0,0.0,0.0,1.0,2510.0,0.0,99598.85,73119.0
6344.5,0.0,0.0,5704.0,1.0,0.0,0.0,2800.0,1.0,4305.0,190000.0,2066.0,0.0,0.0,0.0,2366.0,0.0,99598.85,84891.20000000001
1200.0,-2.0,0.0,990.0,0.0,0.0,0.0,2186.0,0.0,7517.75,230000.0,1734.0,-1.0,0.0,0.0,1159.0,0.0,990.0,11186.0
5000.0,0.0,0.0,7408.0,0.0,0.0,0.0,6601.0,0.0,6545.0,354000.0,6100.0,0.0,0.0,0.0,5700.0,0.0,99598.85,84891.20000000001
0.0,-2.0,1.0,894.0,0.0,-2.0,-2.0,0.0,1.0,0.0,310000.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,894.0,0.0
0.0,0.6000000000000001,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,240000.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0
0.0,0.6000000000000001,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,354000.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,0.0,0.0
0.0,0.0,1.0,1000.0,0.0,-2.0,-2.0,0.0,0.0,0.0,350000.0,0.0,-1.0,-2.0,1.0,0.0,-1.0,1000.0,0.0
6344.5,0.0,0.0,2500.0,1.0,0.0,-2.0,3182.0,0.0,7500.0,70000.0,6299.450000000001,0.0,0.0,1.0,6248.400000000001,0.0,61607.0,69028.0
6344.5,0.0,1.0,7408.0,0.0,0.0,0.0,7021.200000000001,0.0,7517.75,260000.0,6299.450000000001,0.0,0.0,0.0,6248.400000000001,0.0,99598.85,84891.20000000001
0.0,-1.0,1.0,1950.0,0.0,-1.0,-1.0,499.0,0.0,7517.75,90000.0,5990.0,-1.0,-1.0,0.0,0.0,-1.0,1950.0,499.0
6000.0,0.0,0.0,7408.0,1.0,-1.0,-1.0,7021.200000000001,1.0,5800.0,350000.0,5910.0,-1.0,-1.0,0.0,2180.0,-1.0,99598.85,84891.20000000001
6344.5,-2.0,1.0,7408.0,0.0,-1.0,-2.0,7021.200000000001,1.0,7517.75,300000.0,6299.450000000001,-2.0,-1.0,1.0,6248.400000000001,-2.0,22492.0,27206.0
6344.5,-1.0,1.0,1190.0,0.0,-1.0,-1.0,7021.200000000001,0.0,7517.75,354000.0,6299.450000000001,-1.0,0.0,1.0,2644.0,-1.0,1184.0,36657.0
1446.0,0.0,0.0,2606.0,0.0,-1.0,-1.0,386.0,1.0,3174.0,130000.0,384.0,0.0,-1.0,0.0,1778.0,0.0,63724.0,386.0
0.0,-2.0,1.0,394.0,0.0,-2.0,-2.0,0.0,1.0,7517.75,354000.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,394.0,0.0
1003.0,0.0,0.0,2001.0,1.0,0.0,0.0,1014.0,0.0,2001.0,50000.0,6299.450000000001,0.0,0.0,1.0,1006.0,0.0,28715.0,29140.0
6344.5,-1.0,0.0,0.0,1.0,0.0,0.0,7021.200000000001,1.0,7517.75,200000.0,6299.450000000001,0.6000000000000001,-1.0,0.0,6248.400000000001,-1.0,500.0,7849.0
0.0,-1.0,0.0,3462.0,1.0,-1.0,-1.0,240.0,0.0,0.0,30000.0,780.0,-1.0,-1.0,1.0,2300.0,0.6000000000000001,3462.0,240.0
500.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10000.0,340.0,0.6000000000000001,0.6000000000000001,1.0,480.0,0.6000000000000001,9539.0,8949.0
6344.5,-1.0,0.0,7408.0,0.0,-1.0,-1.0,7021.200000000001,1.0,7517.75,340000.0,6299.450000000001,-1.0,-1.0,0.0,6248.400000000001,-1.0,20037.0,9461.0
1000.0,0.6000000000000001,0.0,7408.0,1.0,0.0,0.0,7021.200000000001,0.0,2000.0,340000.0,3000.0,0.0,0.0,0.0,5000.0,0.0,99598.85,21205.0
416.0,0.6000000000000001,0.0,1248.0,0.0,-1.0,-1.0,416.0,0.0,416.0,80000.0,416.0,-1.0,-1.0,1.0,416.0,-1.0,832.0,416.0
250.0,0.0,0.0,1500.0,1.0,0.0,0.0,369.0,0.0,1450.0,20000.0,288.0,0.0,0.0,0.0,429.0,0.0,14834.0,15850.0
1000.0,0.0,1.0,1553.0,0.0,0.0,0.0,1508.0,0.0,2000.0,60000.0,1003.0,0.0,0.0,0.0,1080.0,0.0,35776.0,32158.0
2000.0,-2.0,0.0,5053.0,1.0,-2.0,-2.0,2573.0,0.0,3615.0,140000.0,6299.450000000001,-2.0,-2.0,0.0,2858.0,-2.0,99598.85,73593.0
388.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,380.0,0.0,1552.0,140000.0,783.0,-1.0,-1.0,1.0,1157.0,-1.0,0.0,380.0
566.0,0.0,0.0,3278.0,0.0,0.0,0.6000000000000001,1233.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,1432.0,0.6000000000000001,25362.0,25317.0
2000.0,0.0,1.0,4000.0,0.0,0.0,0.0,1844.0,0.0,3000.0,80000.0,2000.0,0.0,0.0,0.0,1567.0,0.0,71124.0,58055.0
792.0,0.0,0.0,2500.0,1.0,0.0,0.0,1898.0,1.0,1900.0,50000.0,629.0,0.0,0.0,0.0,2386.0,0.0,47226.0,49158.0
6344.5,0.0,0.0,7408.0,1.0,0.0,0.0,7021.200000000001,1.0,7517.75,240000.0,6299.450000000001,0.0,0.0,1.0,6248.400000000001,0.0,99598.85,84891.20000000001
1663.0,0.0,1.0,2540.0,0.0,0.0,0.0,1810.0,0.0,2442.0,80000.0,1668.0,0.0,0.0,0.0,1661.0,0.0,67801.0,55674.0
6344.5,0.0,1.0,5465.0,0.0,0.0,-1.0,52.0,0.0,3137.0,320000.0,6299.450000000001,0.0,0.0,1.0,2384.0,0.0,99598.85,84218.0
3000.0,0.0,1.0,7000.0,0.0,0.0,0.0,3000.0,0.0,416.0,50000.0,3000.0,0.0,0.0,1.0,3000.0,0.6000000000000001,35743.0,30859.0
0.0,0.0,1.0,7408.0,0.0,0.0,0.0,1000.0,0.0,0.0,354000.0,0.0,-1.0,-1.0,0.0,6248.400000000001,-1.0,7875.0,1000.0
1809.0,-2.0,0.0,7408.0,1.0,-2.0,-2.0,7021.200000000001,1.0,2109.0,310000.0,2218.0,-2.0,-2.0,0.0,2109.0,-2.0,4609.0,14109.0
6344.5,0.0,1.0,7408.0,0.0,0.0,0.0,7021.200000000001,1.0,7517.75,354000.0,6299.450000000001,0.0,0.0,1.0,6248.400000000001,0.0,99598.85,84891.20000000001
4028.0,0.0,1.0,7408.0,0.0,0.0,0.0,7021.200000000001,0.0,7517.75,290000.0,4544.0,0.0,0.0,1.0,6248.400000000001,0.0,99598.85,84891.20000000001
800.0,0.6000000000000001,0.0,1600.0,0.0,0.6000000000000001,0.6000000000000001,2300.0,0.0,1542.0,20000.0,1400.0,0.0,0.0,0.0,0.0,0.0,12945.0,15730.0
3000.0,-1.0,1.0,7408.0,0.0,0.0,0.0,1000.0,0.0,5004.0,180000.0,2300.0,0.0,0.0,1.0,1000.0,0.0,13852.0,3246.0
0.0,0.6000000000000001,0.0,427.0,1.0,0.0,0.0,7021.200000000001,1.0,0.0,170000.0,2121.0,-1.0,-1.0,0.0,840.0,0.6000000000000001,427.0,23321.0
6344.5,0.0,1.0,5000.0,0.0,0.0,0.0,5000.0,0.0,5000.0,354000.0,5000.0,0.0,0.0,1.0,5000.0,0.0,32307.0,12225.0
6344.5,-2.0,1.0,2000.0,0.0,0.0,-1.0,7021.200000000001,0.0,5000.0,354000.0,6299.450000000001,-2.0,-1.0,0.0,0.0,-2.0,1001.0,29251.0
0.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,2715.0,1.0,0.0,260000.0,6299.450000000001,-2.0,-2.0,1.0,0.0,-2.0,-200.0,2515.0
1500.0,0.6000000000000001,1.0,3000.0,0.0,0.0,0.0,2001.0,1.0,3139.0,80000.0,1200.0,0.0,0.0,1.0,2081.0,0.0,78754.0,45883.0
83.0,-1.0,1.0,2254.0,0.0,-1.0,0.0,4065.0,0.0,1522.0,270000.0,81.0,-1.0,-1.0,0.0,4056.0,0.0,2254.0,4065.0
0.0,0.6000000000000001,0.0,0.0,1.0,0.6000000000000001,0.6000000000000001,7021.200000000001,0.0,3.0,80000.0,5889.0,-2.0,-1.0,1.0,0.0,-2.0,-1461.0,16950.0
6000.0,0.0,0.0,7300.0,1.0,0.0,0.0,7021.200000000001,0.0,7517.75,354000.0,6000.0,0.0,0.0,0.0,5900.0,0.0,99598.85,84891.20000000001
1079.0,0.6000000000000001,1.0,3864.0,0.0,0.0,0.0,2808.0,1.0,3868.0,150000.0,2583.0,0.0,0.0,0.0,3037.0,0.0,99598.85,84891.20000000001
2500.0,0.0,0.0,5011.0,1.0,0.0,0.0,3000.0,1.0,3000.0,210000.0,3000.0,0.0,0.0,0.0,3000.0,0.0,99598.85,65557.0
0.0,-1.0,1.0,0.0,0.0,-2.0,-1.0,0.0,0.0,7517.75,60000.0,300.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0
0.0,0.0,0.0,1336.0,0.0,0.0,0.0,1264.0,1.0,2000.0,170000.0,0.0,0.0,-1.0,0.0,0.0,0.0,5146.0,1264.0
0.0,0.6000000000000001,1.0,0.0,0.0,-1.0,-1.0,522.0,1.0,0.0,200000.0,1073.0,-2.0,-1.0,0.0,0.0,-2.0,0.0,522.0
6344.5,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,5003.0,1.0,7517.75,200000.0,6299.450000000001,0.6000000000000001,0.0,1.0,6248.400000000001,0.0,99598.85,84891.20000000001
4507.0,0.6000000000000001,1.0,1140.0,0.0,0.0,-1.0,0.0,0.0,7517.75,140000.0,840.0,-1.0,0.0,1.0,365.0,-1.0,1135.0,12918.0
0.0,0.0,0.0,1500.0,0.0,0.6000000000000001,0.6000000000000001,2187.0,1.0,4500.0,20000.0,1500.0,0.0,0.0,0.0,0.0,0.0,12006.0,17576.0
0.0,0.6000000000000001,0.0,3540.0,0.0,0.0,0.6000000000000001,1418.0,0.0,73.0,30000.0,1200.0,0.6000000000000001,0.0,0.0,4499.0,0.6000000000000001,30354.0,26731.0
6344.5,0.0,0.0,4293.0,1.0,0.0,-1.0,115.0,1.0,1004.0,140000.0,1398.0,0.0,0.0,0.0,46.0,0.0,14293.0,5753.0
602.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.6000000000000001,1258.0,0.0,1325.0,20000.0,0.0,0.6000000000000001,0.0,1.0,1373.0,0.0,17053.0,18729.0
1252.0,-2.0,0.0,1541.0,1.0,-1.0,-2.0,3071.0,1.0,4.0,200000.0,1144.0,-1.0,-1.0,0.0,6248.400000000001,0.6000000000000001,1541.0,2754.0
1000.0,0.0,0.0,2154.0,1.0,0.0,0.0,2600.0,0.0,2588.0,50000.0,653.0,0.0,0.0,1.0,1000.0,0.0,48117.0,50173.0
277.0,0.0,1.0,1300.0,0.0,0.0,0.0,319.0,0.0,2013.0,40000.0,266.0,0.0,0.0,1.0,415.0,0.0,30819.0,10291.0
0.0,0.0,1.0,3000.0,0.0,-1.0,-1.0,1000.0,0.0,1500.0,150000.0,1899.0,0.0,0.0,1.0,704.0,0.0,64600.0,24856.0
3027.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,2601.0,0.0,4660.0,280000.0,4354.0,-1.0,-1.0,0.0,3135.0,-1.0,-32.0,2589.0
2000.0,0.0,0.0,7000.0,1.0,-1.0,-1.0,1200.0,0.0,7517.75,160000.0,1600.0,0.0,0.0,0.0,6248.400000000001,0.0,99598.85,29975.0
6000.0,-1.0,1.0,834.0,0.0,-1.0,-2.0,2020.0,0.0,5487.0,150000.0,0.0,-1.0,-1.0,1.0,51.0,-1.0,834.0,2003.0
6344.5,0.0,0.0,3121.0,1.0,0.0,0.0,7021.200000000001,0.0,3000.0,60000.0,6299.450000000001,0.0,0.0,0.0,6248.400000000001,0.0,60693.0,58688.0
5008.0,0.0,0.0,5036.0,1.0,0.0,0.0,5035.0,1.0,5000.0,260000.0,5097.0,0.0,0.0,1.0,5000.0,0.0,99598.85,84891.20000000001
6344.5,0.0,1.0,7408.0,0.0,0.0,0.0,7021.200000000001,0.0,7517.75,330000.0,6299.450000000001,0.0,0.0,1.0,6248.400000000001,0.0,99598.85,84891.20000000001
4037.0,0.0,0.0,3158.0,0.0,0.0,0.0,3014.0,0.0,3007.0,200000.0,6299.450000000001,0.0,0.0,1.0,2007.0,0.0,24065.0,20606.0
0.0,0.6000000000000001,0.0,0.0,1.0,0.6000000000000001,0.6000000000000001,0.0,1.0,0.0,10000.0,0.0,0.6000000000000001,0.6000000000000001,1.0,0.0,0.6000000000000001,2400.0,2400.0
4074.0,-1.0,0.0,5060.0,1.0,0.0,0.0,4974.0,1.0,4827.0,354000.0,4573.0,0.0,0.0,1.0,4942.0,0.0,99598.85,84891.20000000001
2554.0,0.6000000000000001,1.0,7408.0,0.0,0.0,0.0,623.0,0.0,4699.0,354000.0,6299.450000000001,0.0,0.0,1.0,1590.0,0.0,99598.85,84891.20000000001
1700.0,0.0,0.0,5884.0,0.0,0.6000000000000001,0.6000000000000001,2270.0,1.0,0.0,100000.0,3000.0,0.0,0.6000000000000001,0.0,1300.0,0.6000000000000001,37211.0,37698.0
3419.0,-2.0,0.0,7408.0,1.0,-2.0,-2.0,3470.0,1.0,7517.75,250000.0,2966.0,-2.0,-2.0,1.0,3128.0,-2.0,18069.0,3470.0
1000.0,0.0,1.0,5000.0,0.0,0.0,0.0,2000.0,0.0,5700.0,200000.0,2000.0,0.0,0.6000000000000001,1.0,3000.0,0.0,58184.0,61305.0
0.0,0.6000000000000001,0.0,2033.0,0.0,0.0,0.0,0.0,0.0,1420.0,30000.0,0.0,0.0,0.0,1.0,92.0,0.0,30419.0,25887.0
0.0,0.0,0.0,1923.0,1.0,0.0,-2.0,600.0,0.0,1000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,28623.0,29300.0
6344.5,0.0,1.0,7408.0,0.0,-2.0,-2.0,1504.0,0.0,7517.75,200000.0,24.0,0.0,0.0,0.0,0.0,0.0,99598.85,-1528.0
1000.0,0.0,1.0,2000.0,0.0,0.0,0.0,7021.200000000001,1.0,3200.0,120000.0,1258.0,0.0,-1.0,1.0,1000.0,0.0,44785.0,12432.0
